conf_percent,class_percent,localisation_percent,fold_0_auprc,fold_0_auroc,fold_1_auprc,fold_1_auroc,fold_2_auprc,fold_2_auroc,fold_3_auprc,fold_3_auroc,fold_4_auprc,fold_4_auroc,mean_fold_auprc,mean_fold_auroc,equal_weight_distance
17,48,35,0.9709527616574667,0.9257558476899374,0.969797032916276,0.9332523345323191,0.9802979552243318,0.9452945850101091,0.9825838356336235,0.9510176654701066,0.9839321452719344,0.9513183445767716,0.9775127461407266,0.9413277554558487,0.22015146301277824
17,49,34,0.9709982809202732,0.9258633971626948,0.9696611714459202,0.9331694452745488,0.9803703102715624,0.9454237747963646,0.9825538064855956,0.9509999823168468,0.9838872796076966,0.9513520187677491,0.9774941697462097,0.9413617236636409,0.22642143596988926
17,50,33,0.9709821879057399,0.9259734477859816,0.9695218571172147,0.9330560178691789,0.9804209946951805,0.9455174373913998,0.9824917759861199,0.9509221764425032,0.9838413571482653,0.9513931761122773,0.977451634570504,0.9413724511202682,0.23338094752285726
17,51,32,0.970941000447064,0.92611101106509,0.9693176355310831,0.9328902393536382,0.9804650502960581,0.9455658835612456,0.9824693511725775,0.9508302240455518,0.9838198480935485,0.9515129065690864,0.9774025771080662,0.9413820529189223,0.24097026095903756
17,52,31,0.9708258605081171,0.9261535306240871,0.9691853780618017,0.9327811745407826,0.9804938836303948,0.9456337081990298,0.9824306836126895,0.950798394369684,0.983757514227131,0.9515054234155358,0.9773386640080268,0.9413744462298238,0.2491318258807306
17,53,30,0.9706554220377687,0.9261785421293796,0.9690025621044689,0.9325957643589279,0.9805124217607154,0.9456950733475011,0.9824119261347217,0.9508160775229438,0.9837230820927875,0.9515016818387605,0.9772610828260925,0.9413574278395025,0.2578113005022601
17,54,29,0.9705190516676537,0.9263136042579586,0.9688105870808432,0.9324692491760154,0.9805241498488818,0.9457306005387214,0.9823403102520853,0.9507665646938162,0.9837267363572972,0.9516176707187943,0.9771841670413522,0.9413795378770612,0.26695817400234567
17,55,28,0.9702221407962335,0.926358624967485,0.9685600801084171,0.9323972663995306,0.9805178810371198,0.9457176815600958,0.9822443293450082,0.9506533925129529,0.9837349870290023,0.9517224348685023,0.9770558836631562,0.9413698800617134,0.27652606869274854
17,56,27,0.969982943386285,0.9264436640854793,0.9682559117766436,0.9322423943652756,0.9804696623662914,0.9456240189650607,0.9822098074996443,0.9505190005481777,0.9837199883236317,0.9517785585201316,0.9769276626704991,0.941321527296825,0.28647280266487196
17,57,26,0.9697676207625846,0.9264836824939472,0.9680739088825827,0.9321267856636485,0.9804488097125122,0.9456078702417787,0.9820457835760679,0.9503421690155789,0.9837035445563377,0.9518384237485361,0.976807933498017,0.9412797862326979,0.29676028485406647
17,58,25,0.9696706931050599,0.9266437561278188,0.9678510174453772,0.931943556778051,0.9804379198097575,0.9455981810078096,0.9819164438705312,0.9501830206362398,0.983708186771161,0.9519506710517947,0.9767168522003773,0.9412638371203428,0.3073543015262137
17,59,24,0.9696133692145537,0.9268038297616904,0.9675209426468121,0.931810497706367,0.9804171995110135,0.9455788025398711,0.9817626839612252,0.9499637495358172,0.9837024537583695,0.9520105362801992,0.9766033298183949,0.9412334831647889,0.3182242395963366
17,60,23,0.9695627432677941,0.926943894191328,0.9672668649259277,0.9315945493769128,0.9803957178650534,0.9455788025398711,0.9815494935047187,0.9497126487595268,0.9836747702596271,0.9520629183550532,0.9764899179646243,0.9411785626445385,0.32934277989150856
17,61,22,0.9695029644591552,0.927026432158793,0.9671255806103841,0.9313916888250011,0.9803971554056944,0.9455981810078096,0.9814604416613976,0.9495605736414917,0.983680420722461,0.9521676825047611,0.9764333125718185,0.9411489116275714,0.3406855832973662
17,62,21,0.9695193780274424,0.9271765011905476,0.9667923873411195,0.9311452023479473,0.9803633292428348,0.9455142076467434,0.9813037097260112,0.949366058955633,0.9836681332056956,0.9522312893099409,0.9763293875086207,0.9410866518901624,0.3522309848191477
17,63,20,0.969502564440767,0.9273190667707145,0.9664514875211124,0.9308507273532369,0.9803505471614153,0.9454786804555232,0.981118507434907,0.9491291047019504,0.9836426985387869,0.9522724466544691,0.9762131610193977,0.9410100051871788,0.3639597047293377
17,64,19,0.9694031969344903,0.9274341196950597,0.9661052662834214,0.9304799069895276,0.9803543614853129,0.9454528424982721,0.9810001333913358,0.9489062969708758,0.9836254503227216,0.9523136039989972,0.9760976816834563,0.9409173540305465,0.3758545818087983
17,65,18,0.9692911509242749,0.927611701382636,0.965810515290975,0.9301374434771608,0.9803384312058437,0.9453882476051443,0.980839090482487,0.9486870258704532,0.9836177603781039,0.9523921771112782,0.9759793896563369,0.9408433190893344,0.38790033084114106
17,66,17,0.9691193925793817,0.9277167497048643,0.965555756057254,0.929836424593679,0.9802788705028948,0.9452461388402633,0.9807484881239477,0.9485420240137221,0.9835661049381724,0.9523809523809523,0.9758537224403302,0.9407444579066961,0.40008332465458574
17,67,16,0.9689958420213277,0.927879324489265,0.9652453305333094,0.9294765107112553,0.9802496946570787,0.9451557059898844,0.9805606073555372,0.9482838499761277,0.9835674261598412,0.9524595254932333,0.9757237801454188,0.9406509833319532,0.4123913998456644
17,68,15,0.9688616555435634,0.928074414230546,0.9650189787202151,0.9291951234940876,0.9802075759501379,0.9450620433948492,0.980339935043728,0.9481105550741808,0.9835674497220025,0.9525380986055143,0.9755991189959294,0.9405960469598356,0.424813684650891
17,69,14,0.9688167068849434,0.9282269844128299,0.9648417344402747,0.9290206197935185,0.9801390831307193,0.9449360833532501,0.9802059735877611,0.9479867730013616,0.9834895510076977,0.9525193907216379,0.9754986098102792,0.9405379702565195,0.43734044709661446
17,70,13,0.9687904198483508,0.9282544970686516,0.9647037726266604,0.9289202801656913,0.9800513168697922,0.9447713663757743,0.9800554275212251,0.9478948206044102,0.98346440730121,0.9525568064893908,0.9754130688334477,0.9404795541407835,0.4499629614386796
17,71,12,0.9687332996944572,0.9283420373371751,0.964641046519194,0.9289006484993773,0.9799642387277884,0.9445646627177655,0.979965982507854,0.947749818747679,0.9833951190767092,0.9525156491448626,0.9753399373052005,0.9404145632893719,0.4626733909213568
17,72,11,0.9687602681250882,0.9285121155731637,0.9645412883063309,0.928857022574235,0.9798740931342593,0.9443837970170078,0.979885860149763,0.9476578663507277,0.9833826149126262,0.9526391211784471,0.9752888249256134,0.9404099845387162,0.47546468498371847
17,73,10,0.9687365867002105,0.9285546351321607,0.9645808803803411,0.9288984672031201,0.9797665654456688,0.9441900123376246,0.9798885097186095,0.9475871337376881,0.9832478941797806,0.95261293014102,0.9752440872849221,0.9403686357103227,0.48833048918398153
17,74,9,0.9687352014409576,0.9286221661964503,0.964677627372621,0.9290228010897756,0.9796955020688869,0.9440834307639638,0.9798526663510617,0.9476437198281198,0.9830068866694633,0.9524670086467839,0.9751935767805981,0.9403678253050186,0.501265066273989
17,75,8,0.9687228014173908,0.9286871961102107,0.9646877574409823,0.9290969651625175,0.9796274761460295,0.9439897681689285,0.9798508373252687,0.947774575162243,0.9828409336353118,0.9523996602648288,0.9751459611929967,0.9403896329737457,0.514263227021597
17,76,7,0.9686701957678391,0.9287222122176201,0.9647297189672035,0.9292627436780582,0.9795611548224764,0.9438961055738934,0.9798695691837678,0.947926650280278,0.9827512686264378,0.9522948961151209,0.9751163814735448,0.9404205215729942,0.5273202695389839
17,77,6,0.968609931523896,0.9287397202713248,0.96479162302469,0.9294568790449412,0.9794536035176479,0.9436990911498537,0.979937126897236,0.9482626301922159,0.9826989078370251,0.9522275477331658,0.975098238560099,0.9404771736783003,0.5404319260246073
17,78,5,0.9686202295151324,0.9287572283250295,0.9647974498814421,0.9296139323754534,0.9793886610796698,0.9435828203422237,0.9798560142999326,0.948411168679599,0.9825695312866564,0.9519095137072665,0.9750463772125666,0.9404549326859144,0.5535943159631127
17,79,4,0.9685921391851458,0.9287247133681493,0.9648176114299379,0.9298822318150785,0.9793648237440902,0.9435537526403163,0.979712087424786,0.9485420240137221,0.9824383084251768,0.9516288954491202,0.9749849940418273,0.9404663234572773,0.5668039049500865
17,80,3,0.9686025196467271,0.9287547271745002,0.9648012690872532,0.9301352621809036,0.9792600674764815,0.9433179812804,0.9797375100643593,0.9488249544658803,0.9822784753863752,0.9513258277303221,0.9749359683322393,0.9404717505664013,0.5800574684172825
17,81,2,0.968573112487934,0.9288497708946115,0.9647235300879493,0.9305606149510408,0.9790815026309396,0.9429207226876644,0.9797244344179762,0.9489204434934838,0.9821105954522784,0.9510227600115241,0.9748426350154155,0.940454862407665,0.5933520596295817
17,82,1,0.9686640991546208,0.9291098905496529,0.9647705201819359,0.9307503877254097,0.9786911964927623,0.9421552732041005,0.979648681986543,0.9488143445739244,0.9819471429239935,0.950719692292726,0.9747443281479711,0.9403099176691627,0.6066849814085286
17,83,0,0.968660913978008,0.9290073433779539,0.9646997320240076,0.930774381984238,0.9786755436080794,0.9421003675449419,0.9795086275037265,0.9485208042298102,0.9817925462753481,0.9504540403416808,0.9746674726778339,0.9401713874957249,0.6200537611100078
18,0,82,0.9728597303596239,0.9244102287052044,0.9753948702065645,0.937641102601632,0.9745095435939183,0.9345879814741846,0.9841391493778029,0.9497621615886545,0.9850276635677695,0.9504615234952314,0.9783861914211357,0.9393725995729814,0.6094806532341012
18,1,81,0.9729325052560381,0.9246303299517779,0.9753722176028062,0.9376520090829176,0.9746327737790632,0.9348592800253211,0.9841773531901814,0.9499319198599494,0.9850938417887287,0.9506710517946473,0.9784417383233635,0.9395489181429226,0.59604250407724
18,2,80,0.9730372274778021,0.9248704404025851,0.9753253233568374,0.9376760033417458,0.9747824056766412,0.9352145519375238,0.9842651305988345,0.9501936305281958,0.9852014500204631,0.9509292205921419,0.9785223074261158,0.9397767693604384,0.5826376804384236
18,3,79,0.9731368030367549,0.9250855393481001,0.9752147015363074,0.9376280148240894,0.9749340800786878,0.9355924320623211,0.9843021108410287,0.9503881452140546,0.9852964651847181,0.9511724230825355,0.9785768321354993,0.93997331090622,0.5692685365156471
18,4,78,0.9732054174626122,0.925248114132501,0.9751468812224311,0.9376803659342601,0.9751303382758083,0.9359703121871185,0.9843682695817169,0.9505968064225213,0.9853658914445884,0.9513333108838726,0.9786433595974314,0.9401657819120548,0.5559376463837169
18,5,77,0.973282883197103,0.9253806751105509,0.9751557278216497,0.9377218105631453,0.9752914288413513,0.9363158948653519,0.9844057486348317,0.95079132110838,0.9854431812543917,0.9515129065690864,0.9787157939498655,0.940344521643303,0.5426478293208835
18,6,76,0.9732944953130597,0.9254607119274867,0.9750973028559545,0.9377828868583444,0.9754556386710571,0.936674396522211,0.9844429658339592,0.950957542749023,0.9855270882862087,0.9517037269846259,0.9787634981920478,0.9405158530083382,0.5294021785624485
18,7,75,0.9733262836760441,0.9255432498949516,0.9749657172653982,0.9377109040818596,0.9756378934090326,0.9370070602218189,0.9844741854151327,0.9510742515605383,0.9855683059575083,0.9518159742878844,0.9787944771446231,0.9406302880094106,0.5162040940041707
18,8,74,0.9733767246965714,0.9256883166256478,0.9749262671408173,0.9377610738957733,0.9757987100766289,0.9373203454534884,0.9845064852134854,0.9512263266785733,0.9856173755623951,0.9519469294750194,0.9788451125379796,0.9407885984257005,0.5030573194643595
18,9,73,0.9734092835025884,0.9257433419372911,0.9748671681829539,0.9377654364882876,0.9759779778993711,0.9376562388977527,0.9845458886402335,0.9513784017966084,0.9856584905633186,0.9520704015086038,0.9788917617576931,0.9409227641257087,0.4899659852139398
18,10,72,0.973398490537757,0.9257458430878204,0.9748480995355154,0.9377785242658302,0.9761697451054879,0.9379566051507968,0.9845923927055231,0.9515516966985553,0.9857015360150452,0.9521751656583117,0.9789420527798658,0.9410415669722628,0.47693465660053125
18,11,71,0.9734040128027832,0.9258058707005222,0.9747948066336627,0.9377327170444308,0.9763467056464131,0.938292498595061,0.9846677795078667,0.951767431168326,0.9857165364704562,0.9522387724634915,0.9789859682122364,0.9411674579943663,0.46396838972786353
18,12,70,0.9734042958405567,0.9258483902595194,0.9746607495589905,0.9375931140839755,0.9764697538285403,0.9385541079122285,0.9847066005326365,0.9518841399798412,0.9857067571069619,0.9522163230028399,0.9789896313735372,0.9412192150476809,0.4510727953076606
18,13,69,0.9733694177835308,0.9257858614962883,0.9746248751686407,0.9375865701952042,0.9766453179868209,0.9388803121225235,0.9847632471678863,0.952075118035048,0.9856906435142581,0.9521938735421881,0.9790187003242273,0.9413043470782505,0.438254111979188
18,14,68,0.9733753625785261,0.9257758568941713,0.9745799139996981,0.93758220760269,0.9768006624204745,0.9392065163328187,0.9847752247500191,0.9521529239093915,0.9856978953396337,0.9521976151189634,0.9790458118176704,0.941383023971607,0.42551929059287863
18,15,67,0.9732537295997187,0.9256583028192968,0.9744800579615472,0.9375233126037479,0.9769682013937185,0.9395262610538011,0.9847742447113964,0.9521847535852593,0.9856938823072914,0.9522125814260646,0.9790340231947343,0.9414210422976339,0.41287609117829366
18,16,66,0.9731932380184957,0.9256032775076535,0.974370294004848,0.9374709614935772,0.9770578161926972,0.9397135862438716,0.9847867810389408,0.952241339675691,0.9856785398452125,0.9522013566957387,0.9790173338200387,0.9414461043233064,0.4003331945600648
18,17,65,0.9731331763717135,0.9255707625507733,0.9742652625999701,0.9374186103834065,0.9772111519557379,0.9400397904541667,0.9848054696690393,0.9523120722887305,0.9856873707050784,0.9522537387705927,0.9790204862603078,0.9415189948895339,0.38790033084114106
18,18,64,0.9730979166768423,0.9255682614002441,0.9740645649332892,0.937313908163065,0.9773723336453644,0.9403401567072107,0.9848425185615939,0.9524287811002458,0.9856278773641569,0.9521452330441095,0.9790010422362494,0.941559268082975,0.375588427226754
18,19,63,0.9729671350927318,0.9254832222822499,0.9739643169293933,0.937217931127752,0.9775551765438353,0.9406857393854442,0.9848322787039292,0.9524393909922018,0.9855953623703715,0.9521302667370083,0.9789828539280523,0.9415913101049312,0.36340977789083584
18,20,62,0.9728574946541645,0.9254006843147848,0.9738763745154708,0.9371263166849532,0.977734352374785,0.9409796461491754,0.9848245787655996,0.9524429276228537,0.9855874242133901,0.9521489746208848,0.978976044904682,0.9416197098785304,0.3513782387494517
18,21,61,0.9727194591330747,0.9252606198851472,0.9737273900483853,0.9370608777972398,0.9778763948919348,0.9412218769984045,0.9847838011688068,0.9524570741454617,0.9855506862748191,0.9521227835834577,0.9789315463034042,0.9416246464819421,0.3395094500402996
18,22,60,0.9725861380860951,0.9252306060787963,0.973607043127638,0.9369714446506981,0.9779876706670513,0.9414447293796953,0.9847026404909941,0.9523863415324221,0.9854936971276781,0.9520292441640756,0.9788754378998913,0.9416124731611374,0.3278210894171799
18,23,59,0.9724746222126059,0.9251680773155652,0.9734837895029747,0.9368492920602998,0.9780990854628951,0.9416772709949551,0.9846391375279854,0.9523686583791622,0.9854557449262311,0.9520180194337498,0.9788304759265385,0.9416162636367463,0.3163331577098213
18,24,58,0.9724038324289769,0.9252155991756208,0.973354227852881,0.9368056661351575,0.9782270325307951,0.941909812610215,0.9845695554523622,0.9523721950098142,0.9854096909574919,0.9519955699730981,0.9787928678445015,0.9416597685807812,0.3050682983639347
18,25,57,0.9723561827973233,0.9252256037777378,0.9732454780395255,0.9367533150249867,0.978346103043895,0.9421197460128802,0.9844695070784328,0.9524252444695939,0.9853574699656668,0.9519357047446935,0.9787549481849688,0.9416919228059785,0.2940521495698793
18,26,56,0.9722436091396165,0.9250955439502171,0.9731339167595532,0.9366398876196168,0.97850255495388,0.9423555173727965,0.9843455726719524,0.9524252444695939,0.9853080733049866,0.9519244800143677,0.9787067453659978,0.9416881346853184,0.28331372481167705
18,27,55,0.9721781349008655,0.9250880404986294,0.9730522370298414,0.936585355213189,0.9786315742241497,0.9426365051579022,0.9843096933253173,0.9524429276228537,0.9852566466867051,0.9518795810930643,0.9786856572333757,0.9417264819171276,0.2728858125052797
18,28,54,0.9720592668159052,0.9250780358965124,0.9729294755885811,0.9364610213265335,0.9787843398992502,0.9428981144750695,0.9842852333533255,0.9524747572987216,0.9851983904974617,0.9518197158646596,0.9786513412309047,0.9417463289722994,0.26280537792569364
18,29,53,0.9719437099194539,0.9251205554555095,0.9728743570003379,0.9364544774377621,0.9788721912844385,0.94308543966514,0.9842162437794717,0.9524323177308978,0.9851036915655547,0.9516999854078506,0.9786020387098514,0.941758555139432,0.2531139400875951
18,30,52,0.9718627392891831,0.9251230566060388,0.9727644918159651,0.9363497752174207,0.979008753454401,0.9433244407697128,0.9841005075208032,0.9523863415324221,0.9850633488893901,0.9517074685614011,0.9785599681939485,0.9417782165373991,0.24385788210895845
18,31,51,0.9717300220658187,0.9251055485523341,0.9726813174713949,0.9362494355895935,0.9791161820862825,0.943534374172378,0.9840663441397756,0.9524146345776379,0.9849851524763686,0.9516363786026707,0.9785158036479281,0.9417880742989228,0.2350886357667394
18,32,50,0.9716527507744783,0.925115553154451,0.9725535153651201,0.9361992657756798,0.9792604933969803,0.9437604562983251,0.9838893909779901,0.9522837792435147,0.9849279895266386,0.9516064459884684,0.9784568280082414,0.9417931000920878,0.22686266036231406
18,33,49,0.9715668092016911,0.9251280589070973,0.9724217599310547,0.9361469146655091,0.9793550175264188,0.9439122542971753,0.9837891271115459,0.9522484129369949,0.9848827915876326,0.9516326370258954,0.9784031010716687,0.9418136555665344,0.21924111536540467
18,34,48,0.971482696154652,0.9252105968745623,0.9723569314175562,0.9361163765179096,0.9795087124878955,0.9441157282105277,0.9836669093706846,0.9520963378189599,0.9848827282457848,0.9517336595988282,0.9783795955353145,0.9418545398041575,0.2122891110412088
18,35,47,0.9714732064760838,0.9253381555515537,0.9722648289786248,0.9360160368900823,0.979629801693657,0.9443192021238801,0.9836662846273841,0.9521529239093915,0.9847990279216418,0.9516962438310753,0.9783666299394783,0.9419045124611966,0.20607442021431643
18,36,46,0.9713789249992684,0.9253031394441443,0.9721770639631137,0.935952779298626,0.9796972887028411,0.9444806893566995,0.9835534549434937,0.952075118035048,0.9847269038492521,0.9516887606775247,0.9783067272915937,0.9419000973624085,0.2006655592438988
18,37,45,0.9713682642196384,0.9254006843147848,0.9721556345030551,0.9358524396707988,0.979814862874328,0.944710001227303,0.9834561207965694,0.9519619458541847,0.9846671639100227,0.9516700527936482,0.9782924092607228,0.9419190247721438,0.19612920911140866
18,38,44,0.971335251232045,0.9253781739600216,0.9720243552080278,0.9358284454119705,0.97993835478236,0.9449199346299682,0.9834047221805791,0.9519018231331011,0.984577140132328,0.9515802549510415,0.9782559647070681,0.9419217264172206,0.19252705437591536
18,39,43,0.97135187464238,0.9254557096264282,0.9718660850833878,0.9357346496729146,0.9800546681918799,0.9451234085433206,0.9833269764196252,0.9518275538894095,0.9845118573302346,0.9515540639136145,0.9782222923335014,0.9419390771291376,0.18991226044325488
18,40,42,0.9713340531991842,0.9255757648518318,0.9717718817526922,0.9356321287488303,0.9801400255594677,0.9452752065421708,0.9832172341333326,0.951760357907022,0.9844510963713811,0.9515690302207156,0.9781828582032116,0.941962497654114,0.1883259585576738
18,41,41,0.971308813568145,0.9256057786581827,0.971491438324658,0.9355339704172602,0.9802425889816748,0.9454463830089593,0.9832015011738932,0.9517462113844141,0.9844151656311376,0.9516438617562213,0.9781319015359017,0.9419952410450076,0.187794213613377
18,42,40,0.9712918399140881,0.9257183304319987,0.9712744166369892,0.9354030926418333,0.9803169709831878,0.945569113305902,0.9832024093349774,0.9517886509522379,0.9843690246172494,0.9516550864865472,0.9780909322972985,0.9420268547637038,0.1883259585576738
18,43,39,0.971270969995935,0.9258658983132241,0.9710990529458774,0.9352373141262927,0.9804112105155361,0.9457112220707831,0.9831347053064919,0.9517391381231101,0.9843241747603013,0.9516962438310753,0.9780480227048283,0.9420499632928971,0.18991226044325488
18,44,38,0.9712440656717845,0.9259334293775137,0.9709194958353978,0.9350649917219807,0.9804966272298611,0.9459050067501663,0.9831109482109002,0.9517462113844141,0.9843119267258996,0.9517785585201316,0.9780166127347686,0.9420856395508412,0.19252705437591536
18,45,37,0.9712306262757492,0.9260534846029174,0.9706451178548281,0.9348817628363831,0.9805560014342573,0.9460180478131399,0.9829844920981264,0.9516153560502909,0.9842723527462933,0.9517823000969068,0.9779377180818509,0.9420701902799277,0.19612920911140866
18,46,36,0.9711844833601299,0.9261335214198532,0.9704738410276084,0.9347726980235275,0.9806270673386581,0.946202143258554,0.9829113218909523,0.9515623065905112,0.9842076418382443,0.9517897832504574,0.9778808710911185,0.9420920905085806,0.2006655592438988
18,47,35,0.9711757062178497,0.9262510754947276,0.9704560484573158,0.9346549080256433,0.9807075427083134,0.9463571710020606,0.982755649842656,0.9514880373468196,0.9842034437561082,0.9518982889769406,0.9778596781964486,0.9421298961692383,0.20607442021431643
18,48,34,0.9712159312242679,0.9264036456770114,0.9703168631698896,0.9345283928427307,0.9807467910685488,0.9464282253845011,0.9827242036615516,0.951449134409648,0.9841957479644624,0.9520030531266487,0.977839907417744,0.942162490288108,0.2122891110412088
18,49,33,0.9711809166100844,0.9264261560317746,0.9701555470592023,0.9343909711785325,0.9808291796484732,0.9465800233833513,0.9826769811707503,0.9514173047337802,0.9841283490457998,0.952021761010525,0.9777941947068619,0.9421672432675928,0.21924111536540467
18,50,32,0.9711586596417877,0.9265312043540028,0.9699921148040175,0.9342011984041637,0.9808974041455203,0.9466866049570121,0.9826961684800828,0.9514526710403,0.9840502114429749,0.9519506710517947,0.9777589117028767,0.9421644699614546,0.22686266036231406
18,51,31,0.9710827938757447,0.9266087400204094,0.969844209397884,0.9340768645175082,0.980937027427924,0.9467705783180782,0.9826466066324996,0.951438524517692,0.984019748217986,0.9520030531266487,0.9777060771104077,0.9421795521000673,0.2350886357667394
18,52,30,0.970974516491516,0.9266537607299358,0.9696754226689,0.9339743435934238,0.9809554104396845,0.9468061055092984,0.9825991909699134,0.9514562076709518,0.9839826237765407,0.9520666599318285,0.9776374328693109,0.9421914154870876,0.24385788210895845
18,53,29,0.9708523265401284,0.9267362986974008,0.9695139592877587,0.9338674600768253,0.980973861620441,0.9468416327005187,0.9825689268277672,0.951445597778996,0.9839705416016952,0.9521377498905589,0.9775759231755581,0.9422057478288599,0.2531139400875951
18,54,28,0.9706872337625543,0.9268113332132781,0.9693448520155449,0.9337169506350844,0.9809928556602561,0.946861011168457,0.9824957755376326,0.9513854750579124,0.9839699444515163,0.9522238061563905,0.9774981322855009,0.9421997152462245,0.26280537792569364
18,55,27,0.9704090719764057,0.9268438481701583,0.9690504276794126,0.9335904354521718,0.9809704491276676,0.9467996460199857,0.9824500324828099,0.9513536453820445,0.9839394371333372,0.9522799298080197,0.9773638836799267,0.942173500966476,0.2728858125052797
18,56,26,0.970122765765801,0.9268888688796847,0.9687343452828715,0.9334181130478598,0.9809935325804314,0.9468448624451751,0.982358264618815,0.9512935226609609,0.9839299319703279,0.9523697276506266,0.9772277680436494,0.9421630189368614,0.28331372481167705
18,57,25,0.9698969902693672,0.9270039218040299,0.968506660072159,0.9332981417537186,0.9809690726278673,0.9467899567860165,0.9822988407514263,0.9511944970027055,0.9839325088026611,0.952455783916458,0.9771208145046962,0.9421484602525858,0.2940521495698793
18,58,24,0.9697947624047512,0.9270914620725533,0.9683722385343554,0.9332152524959483,0.9809203892939888,0.9466898347016685,0.9821407639650415,0.9510494951459745,0.9839055145573652,0.9524857165306604,0.9770267337511005,0.9421063521893609,0.3050682983639347
18,59,23,0.9697496763255846,0.9272190207495448,0.9679904980384189,0.9330451113878934,0.980845050257094,0.9465703341493822,0.9819861968256414,0.9509398595957631,0.9839058567330702,0.9525755143732672,0.9768954556359619,0.9420699680511702,0.3163331577098213
18,60,22,0.9697199807744687,0.9273690897812994,0.9678514018944736,0.9328029875033538,0.9807952617897921,0.9464895905329724,0.9819039327662221,0.9507630280631643,0.9839101557618722,0.9526765369461999,0.9768361465973658,0.942020246565398,0.3278210894171799
18,61,21,0.9696457234131378,0.9273890989855333,0.9675052383489889,0.9325412319525,0.9808075463214111,0.946486360788316,0.9817410708970074,0.9505190005481777,0.9839034758968169,0.952743885328155,0.9767206109754725,0.9419359155205365,0.3395094500402996
18,62,20,0.9696252963243562,0.927519158813054,0.9672089039871895,0.9323209210305317,0.9807813651549314,0.9464379146184703,0.9815680871771488,0.9502855829251472,0.9838704503119888,0.9527588516352561,0.976610820591123,0.9418644858044919,0.3513782387494517
18,63,19,0.9696408793979365,0.927744262360686,0.9668834784299487,0.9320199021470499,0.9807433838887971,0.946344252023435,0.9814405502682062,0.9500344821488568,0.9838622289536255,0.9528374247475371,0.9765141041877028,0.9417960646855128,0.36340977789083584
18,64,18,0.969548293088923,0.9278468095323849,0.966584802637789,0.9318039538175956,0.9807165153115407,0.9462764273856509,0.9812157951758589,0.9498152110484341,0.983830994530604,0.9528598742081889,0.9763792801489432,0.9417204551984508,0.375588427226754
18,65,17,0.969427517058547,0.9279743682093763,0.9664063315495474,0.9315683738218273,0.9807299502677751,0.94628611661962,0.9810874885864809,0.94952167070432,0.983820730679048,0.9529758630882227,0.9762944036282797,0.9416652784886732,0.38790033084114106
18,66,16,0.9692622518713958,0.9281219360906017,0.9661419803919579,0.9312760801233742,0.9806906648106731,0.9462279812158051,0.9809026447515091,0.9492776431893335,0.9837962360212489,0.9530282451630766,0.9761587555693569,0.9415863771564382,0.4003331945600648
18,67,15,0.9690997282182353,0.9282269844128299,0.9659071739607574,0.930985967721178,0.9807260107893269,0.9462699678963381,0.9807284970193944,0.949051298827607,0.9837762400920826,0.9530469530469531,0.9760475300159592,0.9415162343809811,0.41287609117829366
18,68,14,0.9689048613715452,0.9282419913160054,0.9656803048429558,0.9306849488376963,0.980697433058392,0.9462344407051179,0.980565813969924,0.948881540556312,0.9837326548710149,0.9530918519682564,0.9759162136227664,0.9414269546766775,0.42551929059287863
18,69,13,0.9688470327503153,0.9283070212297657,0.9654635843511511,0.9303184910665012,0.9806316211919369,0.9460632642383293,0.9804109777775372,0.948729465438277,0.9836954246423801,0.9530806272379306,0.9758097281426641,0.9412997738421607,0.438254111979188
18,70,12,0.9688393945820132,0.9284295776056987,0.9652872725903449,0.9300545542193904,0.9805711688848514,0.9458920877715408,0.9803078941335341,0.9485384873830701,0.9836550005450374,0.9531367508895598,0.9757321461471562,0.9412102915738518,0.4510727953076606
18,71,11,0.9687960796360897,0.9285196190247513,0.9652313537373804,0.9298015238535652,0.9804756251085573,0.945685384113532,0.9802680535807731,0.9484995844458984,0.983623908435772,0.9532377734624926,0.9756790040997145,0.9411487769800478,0.46396838972786353
18,72,10,0.9688337405396491,0.9286546811533305,0.9652064965994402,0.9296510144118244,0.9804178180174485,0.9455432753486509,0.9802014014671829,0.9484288518328589,0.9835200463290229,0.9532377734624926,0.9756359005905487,0.9411031192418313,0.47693465660053125
18,73,9,0.9687724109020892,0.9286921984112692,0.9650475611058942,0.9295790316353396,0.9803129140318424,0.9453559501585804,0.9802425779382257,0.9484288518328589,0.9832702823444841,0.9531255261592341,0.9755291492645071,0.9410363116394563,0.4899659852139398
18,74,8,0.9687493761625877,0.9287447225723833,0.9649916474246174,0.9296073884866821,0.9802565022705672,0.9452558280742325,0.9801673224159424,0.9484005587876431,0.9830855773956366,0.9531143014289082,0.9754500851338703,0.9410245598699698,0.5030573194643595
18,75,7,0.9687158172977469,0.9287472237229125,0.9649861922795435,0.929664102189367,0.9801290976744423,0.9449974485017214,0.9801614142943634,0.9485031210765503,0.9830499351691774,0.9531367508895598,0.9754084913430547,0.9410097292760222,0.5162040940041707
18,76,6,0.9687421514865462,0.9288372651419653,0.9650774540656999,0.9299018634813925,0.9799589950867303,0.9446486360788316,0.9801247723497092,0.9486198298880656,0.9830437353144147,0.9531816498108633,0.97538942166062,0.9410378488802238,0.5294021785624485
