epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,3403.88,1.26019,0.85255,1.13731,0.82009,0.79615,0.84921,0.50525,1.39603,0.85653,1.2145,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3456.22,1.25157,0.84416,1.13075,0.81735,0.79805,0.84807,0.50404,1.39026,0.85352,1.21322,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3509.09,1.24888,0.83454,1.13063,0.81566,0.79993,0.84813,0.50406,1.39612,0.85621,1.22,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3562.39,1.25635,0.83739,1.13311,0.82128,0.79021,0.84742,0.50443,1.40135,0.856,1.22261,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3615.37,1.25067,0.82667,1.12735,0.83441,0.78244,0.84763,0.50316,1.40084,0.85079,1.21843,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3668.79,1.23843,0.81475,1.12386,0.82235,0.79352,0.84576,0.5008,1.40186,0.85229,1.2165,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3720.98,1.24213,0.82024,1.12433,0.8191,0.7953,0.84723,0.50339,1.40006,0.85157,1.21525,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3773.62,1.24136,0.82182,1.1219,0.81755,0.80746,0.84726,0.50496,1.40207,0.85103,1.21527,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,3827.17,1.22946,0.81317,1.12331,0.81552,0.80344,0.8481,0.50628,1.40337,0.84939,1.21676,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,3879.8,1.23103,0.80895,1.1179,0.82756,0.79183,0.84894,0.5056,1.40877,0.84459,1.21913,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,3932.95,1.22157,0.79739,1.1144,0.81238,0.80684,0.84583,0.50496,1.40777,0.84656,1.22024,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,3986.08,1.20646,0.78617,1.10898,0.81261,0.80593,0.84687,0.50726,1.40646,0.84828,1.21898,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4039.8,1.22096,0.785,1.11274,0.81953,0.80172,0.84864,0.50841,1.40146,0.84546,1.2161,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4092.97,1.22014,0.7883,1.11909,0.82898,0.79439,0.8483,0.50772,1.40365,0.84497,1.21778,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4146.2,1.21123,0.78018,1.10699,0.81768,0.80393,0.84886,0.5075,1.40483,0.84213,1.21977,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4197.81,1.21123,0.78553,1.11109,0.82427,0.79982,0.84713,0.50663,1.40544,0.84524,1.22081,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4250.99,1.19946,0.76756,1.10501,0.82386,0.79822,0.84661,0.50535,1.40808,0.84501,1.22229,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4303.55,1.20641,0.77462,1.10604,0.82336,0.79473,0.84643,0.50559,1.40405,0.84684,1.21894,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4355.72,1.19678,0.77006,1.10747,0.8317,0.79514,0.84725,0.50498,1.40283,0.84667,1.21841,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4408.24,1.18756,0.76164,1.09841,0.83064,0.79932,0.84521,0.50492,1.40063,0.84632,1.21703,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4460.98,1.1846,0.75047,1.09826,0.82741,0.80023,0.84494,0.50333,1.40094,0.84636,1.21783,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,4513.88,1.18084,0.75946,1.09831,0.82067,0.80697,0.84373,0.50265,1.40215,0.84659,1.21928,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,4568.53,1.1848,0.65562,1.1142,0.82191,0.80246,0.84264,0.50078,1.40566,0.84596,1.2212,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,4616.99,1.15927,0.63342,1.09876,0.81959,0.80517,0.84265,0.50067,1.40744,0.84464,1.22297,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,4664.8,1.1617,0.63158,1.10124,0.82383,0.80241,0.84323,0.50093,1.40892,0.84383,1.22474,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,4712.39,1.15289,0.62542,1.09534,0.83077,0.79509,0.84365,0.5011,1.40969,0.84435,1.22601,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,4760.33,1.14063,0.61437,1.09087,0.82987,0.79705,0.84291,0.50072,1.41288,0.84378,1.22775,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,4808.19,1.14289,0.61921,1.0902,0.83235,0.79539,0.84345,0.50113,1.41465,0.84554,1.22962,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,4856.23,1.13078,0.60829,1.08612,0.8216,0.80158,0.84362,0.50077,1.41624,0.84654,1.23089,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,4904.38,1.12837,0.60489,1.08272,0.81733,0.80809,0.84349,0.50054,1.41683,0.84682,1.23172,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,4951.89,1.12294,0.59765,1.08287,0.82196,0.80122,0.84268,0.49998,1.41824,0.84711,1.2327,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,4999.82,1.12393,0.59555,1.08224,0.81849,0.80275,0.84246,0.49937,1.41813,0.84875,1.23275,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
